Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs
silicate_max,(Intercept),2.9875362048519,0.26339827645908437,11.342276969363452,4.635275953410384e-9,0.2307900174034088,0.13463876957883492,1.1481264689879374,2.400281042888603,0.12256297497586414,2,-27.95175236269892,63.90350472539784,67.68126064206359,21.09111022065134,16,19
silicate_max,"poly(Predictor_Values, degree = 2)1",0.6807661317175604,1.148126468987937,0.5929365362664704,0.5615116806619396,0.2307900174034088,0.13463876957883492,1.1481264689879374,2.400281042888603,0.12256297497586414,2,-27.95175236269892,63.90350472539784,67.68126064206359,21.09111022065134,16,19
silicate_max,"poly(Predictor_Values, degree = 2)2",-2.421700121488877,1.1481264689879376,-2.1092625132347855,0.05102913722251936,0.2307900174034088,0.13463876957883492,1.1481264689879374,2.400281042888603,0.12256297497586414,2,-27.95175236269892,63.90350472539784,67.68126064206359,21.09111022065134,16,19
ammonia_max,(Intercept),2.9875362048519,0.2926156715334287,10.209761456712002,2.0561763078866794e-8,0.05067653073694867,-0.06798890292093285,1.2754821415105073,0.42705385363569087,0.6596502652358749,2,-29.950415579430384,67.90083115886077,71.67858707552654,26.029675092995678,16,19
ammonia_max,"poly(Predictor_Values, degree = 2)1",-0.7728678355757727,1.2754821415105073,-0.605941714448854,0.5530533108372446,0.05067653073694867,-0.06798890292093285,1.2754821415105073,0.42705385363569087,0.6596502652358749,2,-29.950415579430384,67.90083115886077,71.67858707552654,26.029675092995678,16,19
ammonia_max,"poly(Predictor_Values, degree = 2)2",-0.8900474374442151,1.275482141510507,-0.6978125435689474,0.4953112027951263,0.05067653073694867,-0.06798890292093285,1.2754821415105073,0.42705385363569087,0.6596502652358749,2,-29.950415579430384,67.90083115886077,71.67858707552654,26.029675092995678,16,19
sal_min,(Intercept),3.057143713155445,0.28493065481319996,10.729430693091633,1.9636784922292106e-8,0.10033505133744891,-0.019620275150891153,1.2088583891180222,0.8364368158941375,0.4524868931115958,2,-27.314175401840338,62.628350803680675,66.18983783526534,21.920079074115296,15,18
sal_min,"poly(Predictor_Values, degree = 2)1",0.3023278628641079,1.2088583891180222,0.250093696321771,0.8059077596950472,0.10033505133744891,-0.019620275150891153,1.2088583891180222,0.8364368158941375,0.4524868931115958,2,-27.314175401840338,62.628350803680675,66.18983783526534,21.920079074115296,15,18
sal_min,"poly(Predictor_Values, degree = 2)2",-1.534024994143223,1.208858389118022,-1.268986514841032,0.22378427352677652,0.10033505133744891,-0.019620275150891153,1.2088583891180222,0.8364368158941375,0.4524868931115958,2,-27.314175401840338,62.628350803680675,66.18983783526534,21.920079074115296,15,18
temp_min,(Intercept),3.057143713155445,0.28779213669929554,10.622749280845547,2.244065242801273e-8,0.08217412840498871,-0.04020265447434612,1.2209986285934262,0.6714846269983539,0.5256567134450965,2,-27.494042881545454,62.98808576309091,66.54957279467557,22.362564765405416,15,18
temp_min,"poly(Predictor_Values, degree = 2)1",1.4149707715664404,1.2209986285934262,1.1588635223910673,0.2646288158677204,0.08217412840498871,-0.04020265447434612,1.2209986285934262,0.6714846269983539,0.5256567134450965,2,-27.494042881545454,62.98808576309091,66.54957279467557,22.362564765405416,15,18
temp_min,"poly(Predictor_Values, degree = 2)2",-0.002616035673613357,1.2209986285934262,-0.0021425377656869235,0.9983187384343062,0.08217412840498871,-0.04020265447434612,1.2209986285934262,0.6714846269983539,0.5256567134450965,2,-27.494042881545454,62.98808576309091,66.54957279467557,22.362564765405416,15,18
TA_min,(Intercept),3.057143713155445,0.2754618686020155,11.098246478435007,1.247693430202427e-8,0.1591366443246961,0.047021530234655606,1.168685731480817,1.4194040260877963,0.272546556620049,2,-26.705836184565175,61.41167236913035,64.973159400715,20.487395084502786,15,18
TA_min,"poly(Predictor_Values, degree = 2)1",0.6185007749582969,1.1686857314808172,0.5292276257832014,0.6043919826600462,0.1591366443246961,0.047021530234655606,1.168685731480817,1.4194040260877963,0.272546556620049,2,-26.705836184565175,61.41167236913035,64.973159400715,20.487395084502786,15,18
TA_min,"poly(Predictor_Values, degree = 2)2",1.8694318923963495,1.168685731480817,1.599601879307307,0.13053360895149224,0.1591366443246961,0.047021530234655606,1.168685731480817,1.4194040260877963,0.272546556620049,2,-26.705836184565175,61.41167236913035,64.973159400715,20.487395084502786,15,18
pH_min,(Intercept),3.057143713155445,0.2872592011995951,10.642457057559186,2.1892387807818633e-8,0.08557025379490227,-0.036353712365777335,1.218737574758787,0.7018329249733557,0.511243251665324,2,-27.460679454286772,62.921358908573545,66.4828459401582,22.279819141933945,15,18
pH_min,"poly(Predictor_Values, degree = 2)1",0.5301963942301466,1.2187375747587872,0.4350373740918616,0.6697294650214478,0.08557025379490227,-0.036353712365777335,1.218737574758787,0.7018329249733557,0.511243251665324,2,-27.460679454286772,62.921358908573545,66.4828459401582,22.279819141933945,15,18
pH_min,"poly(Predictor_Values, degree = 2)2",1.343051203434478,1.2187375747587865,1.1020019660100293,0.28782931668324524,0.08557025379490227,-0.036353712365777335,1.218737574758787,0.7018329249733557,0.511243251665324,2,-27.460679454286772,62.921358908573545,66.4828459401582,22.279819141933945,15,18
phos_min,(Intercept),2.9875362048519,0.27745294188752373,10.767722210936272,9.721676946288606e-9,0.1465114047053508,0.039825330293519645,1.2093893352757792,1.373294551449942,0.2815670158059883,2,-28.939450151937084,65.87890030387416,69.65665622053993,23.401961028460654,16,19
phos_min,"poly(Predictor_Values, degree = 2)1",0.18654470361802022,1.2093893352757792,0.15424702217626396,0.8793438334434718,0.1465114047053508,0.039825330293519645,1.2093893352757792,1.373294551449942,0.2815670158059883,2,-28.939450151937084,65.87890030387416,69.65665622053993,23.401961028460654,16,19
phos_min,"poly(Predictor_Values, degree = 2)2",-1.9956012302701371,1.2093893352757796,-1.6500899851370658,0.11841470628909806,0.1465114047053508,0.039825330293519645,1.2093893352757792,1.373294551449942,0.2815670158059883,2,-28.939450151937084,65.87890030387416,69.65665622053993,23.401961028460654,16,19
NN_min,(Intercept),2.9875362048519,0.29504004659439487,10.125866774143388,2.3074443994780727e-8,0.034880723387168425,-0.08575918618943557,1.286049747402499,0.28913088139393756,0.7527450702792629,2,-30.107185559090283,68.21437111818057,71.99212703484633,26.462783244704507,16,19
NN_min,"poly(Predictor_Values, degree = 2)1",-0.24257135044076197,1.2860497474024994,-0.18861739285801016,0.8527643483706204,0.034880723387168425,-0.08575918618943557,1.286049747402499,0.28913088139393756,0.7527450702792629,2,-30.107185559090283,68.21437111818057,71.99212703484633,26.462783244704507,16,19
NN_min,"poly(Predictor_Values, degree = 2)2",0.9473964958796897,1.286049747402499,0.7366717327950922,0.471986355588464,0.034880723387168425,-0.08575918618943557,1.286049747402499,0.28913088139393756,0.7527450702792629,2,-30.107185559090283,68.21437111818057,71.99212703484633,26.462783244704507,16,19
silicate_min,(Intercept),2.9875362048519,0.2718689905319585,10.98888181033913,7.284032233033707e-9,0.18051991585914193,0.07808490534153467,1.1850494556112234,1.7622872780211496,0.20337952414368746,2,-28.553160349861116,65.10632069972223,68.884076616388,22.46947539591131,16,19
silicate_min,"poly(Predictor_Values, degree = 2)1",-1.4296248805095713,1.1850494556112234,-1.2063841502481438,0.245205119143657,0.18051991585914193,0.07808490534153467,1.1850494556112234,1.7622872780211496,0.20337952414368746,2,-28.553160349861116,65.10632069972223,68.884076616388,22.46947539591131,16,19
